"","business_id","word_count","stars","sentiment"
"1","eU_713ec6fTGNO4BegRaww",10,4,0
"2","eU_713ec6fTGNO4BegRaww",33,4,-0.104446593573419
"3","cTPdZ9Va0HCLESf5gNnXwA",22,2,0
"4","NN6HpdvQlGZUVjBwzhgUWQ",25,4,0.08
"5","NN6HpdvQlGZUVjBwzhgUWQ",28,4,-0.113389341902768
"6","NN6HpdvQlGZUVjBwzhgUWQ",23,5,0
"7","YgHp9MdZ1vVdYyMEro4TtQ",29,3,-0.167125804359347
"8","YgHp9MdZ1vVdYyMEro4TtQ",21,5,0.349148624377588
"9","r2BP0Irh63hqYUDSZd0ijQ",11,5,0
"10","r2BP0Irh63hqYUDSZd0ijQ",22,4,0
"11","r2BP0Irh63hqYUDSZd0ijQ",22,3,0.266500895444513
"12","r2BP0Irh63hqYUDSZd0ijQ",13,5,0.110940039245046
"13","R7eLlAdeIYsxux_Vm0l5sg",7,3,0
"14","R7eLlAdeIYsxux_Vm0l5sg",22,4,0.287820967080074
"15","R7eLlAdeIYsxux_Vm0l5sg",18,2,0
"16","oRKyGtUsN5IcRReN7ScUwQ",23,3,-0.0521286035142687
"17","TEXUVhF-G_v2Sxwqti8HQA",20,1,-0.178885438199983
"18","B7UeQVtXDcH8EXTc8p_M1Q",24,1,0
"19","oPvYovnl06fy5W0e51zjMQ",15,2,0.193649167310371
"20","czBupdPk4qbW5wlMOEOcWQ",23,3,0.0208514414057075
"21","czBupdPk4qbW5wlMOEOcWQ",27,4,0.271354626519124
"22","BMR_AsSBzTQHqW-SQabI4w",64,4,0.29375
"23","BMR_AsSBzTQHqW-SQabI4w",33,3,-0.380794872403089
"24","j9Z3c0OVhpv8ZDntMBEsiQ",36,2,0.025
"25","h8MMgum-XUQhU4xWCyQWLQ",20,3,0
"26","h8MMgum-XUQhU4xWCyQWLQ",16,5,0.1875
"27","Y4vnA8okdRLoFOKSTWVd2g",15,2,0
"28","kDu6EvknXAygJf1KSfwhUA",17,4,0
"29","kDu6EvknXAygJf1KSfwhUA",17,5,0.303169531295416
"30","Iye1RLS53c2uXjxWVjwTwA",11,1,0
"31","BxpWf0-aNxjpfdZcULR6vg",22,1,0
"32","BxpWf0-aNxjpfdZcULR6vg",17,1,0
"33","4hxptOMsA-c4XAlFBwl2Ww",7,1,0.226778683805536
"34","4hxptOMsA-c4XAlFBwl2Ww",13,1,-0.207943236059933
"35","Eg_M8eeu9SDEdbP7iUmVbQ",12,5,0
"36","w4a6TuFWArSc29dB51rPNA",16,5,0.2
"37","zUE7mWTE5Ee8adPD1eWbUg",13,1,0.152542553961938
"38","j3IEZP4nQAt7fkxmerLMbA",25,3,0
"39","j3IEZP4nQAt7fkxmerLMbA",19,4,-0.0458831467741123
"40","j3IEZP4nQAt7fkxmerLMbA",19,4,0.172061800402921
"41","hUCujBvgttk5jNh_uQwi2Q",15,4,0
"42","F56TiSa71Tk4PIQ0HN8oag",16,5,0.125
"43","MWYJl-bIxhtQ-4Kg3ENUxA",18,4,0.377123616632825
"44","72s7cTvPgI_meydNhX-JMA",16,1,0
"45","J4tO07oCDhwP3rdcgjjdxg",27,4,0.192450089729875
"46","Gz76BIuluMYH2Z7ZyZljMA",14,5,0.200445931434318
"47","CipRVpM7YzsE-9U9wf2YNQ",20,1,0.201246117974981
"48","WrrpNPL91qhcBiQT6mor8A",11,5,0
"49","kmq0Y15icHK36kpJyho_Zw",22,5,0.191880644720049
"50","cdLjMoQPRtdWN4g6LW650w",19,3,0
"51","cdLjMoQPRtdWN4g6LW650w",22,1,-0.266500895444513
"52","cdLjMoQPRtdWN4g6LW650w",26,4,0.294174202707276
"53","U94MrQjZ3OVq7lPw4UQ70g",11,1,0.0753778361444409
"54","AhySqKdERmUocQ_LGPd_Og",12,1,0.173205080756888
"55","32DUrg5Thezf1eGsWK6Gdw",22,5,0.0319801074533416
"56","OTDogJk9hVcM0oT_ia_09g",43,1,0.228747855498907
"57","ftkUQCPM-wFu55Ou-BzFgw",17,2,0.18190171877725
"58","5X1stJTur_paJFZ9TTuNIw",13,1,0
"59","pSAoDrxX7Q5VRe-7gpDpOw",9,4,0.166666666666667
"60","pSAoDrxX7Q5VRe-7gpDpOw",18,4,-0.0235702260395516
"61","pSAoDrxX7Q5VRe-7gpDpOw",14,4,0.451003345727216
"62","NoF90rswXBHESSyDaWeKKA",55,4,0.0337099931231621
"63","NoF90rswXBHESSyDaWeKKA",33,4,0.269820366731332
"64","pqsNkM5pgbio1x-2HQoefw",103,4,0.559667029997319
"65","pqsNkM5pgbio1x-2HQoefw",14,3,0
"66","BcLFIr4wtd3GQ3fnz15yDQ",46,2,-0.184302445193621
"67","MTQot6uazWb2SV3WABa20Q",27,2,0.3079201435678
"68","Nqs4_gT6nKyeTOJ_rgu1mg",40,3,-0.118585412256314
"69","Nqs4_gT6nKyeTOJ_rgu1mg",7,3,0
"70","Nqs4_gT6nKyeTOJ_rgu1mg",6,3,0.612372435695795
"71","XjAb0mxgCtq96pWWJjUBAg",6,2,0
"72","XjAb0mxgCtq96pWWJjUBAg",7,2,0
"73","XjAb0mxgCtq96pWWJjUBAg",5,2,0
"74","XjAb0mxgCtq96pWWJjUBAg",49,1,0.0142857142857143
"75","XjAb0mxgCtq96pWWJjUBAg",40,2,0.33203915431768
"76","ZliwQrjUnAosBLM8W_bsGQ",17,1,0
"77","F44RugAixD4yauHlTGXGug",4,2,0
"78","ocBfn9XvZvcG60djHui71Q",18,2,0.188561808316413
"79","HOU5UUTb29yLmEz_0hteEw",25,5,0.2
"80","2alo9GzeOsbg4jeKYFQmxQ",24,5,-0.316392425109494
"81","2alo9GzeOsbg4jeKYFQmxQ",18,4,0.235702260395516
"82","nlrUUtIO0s0a6umCE55prA",21,5,-0.171846588560844
"83","ynKAUSYi3c8M-rkVJI1PcQ",20,4,-0.167705098312484
"84","ynKAUSYi3c8M-rkVJI1PcQ",25,4,-0.12
"85","ynKAUSYi3c8M-rkVJI1PcQ",27,4,0.288675134594813
"86","Tdc2v9DBRRYeG2P_h9OvRw",9,1,0
"87","ZZ21awWC5fw0f0Ip2lM8xQ",23,1,-0.208514414057075
"88","GnJwQObGXwR7Sly6Bul0EQ",14,2,0
"89","yr_llKYozx_HHIzAkqHyFQ",30,2,0.03286335345031
"90","yr_llKYozx_HHIzAkqHyFQ",17,2,0
"91","s_CFR6l-ecfGZ3tw16PJDQ",11,4,-0.150755672288882
"92","QCZwZLYHkTyYQDr6jdjKjA",9,5,0
"93","Sor7bBkthOqvgwo5PLxRww",27,5,0.673575314054563
"94","3zq4mRDOhZ9Ku1vRQdFsxQ",26,1,-0.098058067569092
"95","3zq4mRDOhZ9Ku1vRQdFsxQ",18,1,0
"96","pOhX1XjbBdPoO2Fyy8RGJg",38,1,-0.218998918526529
"97","HC7XYU669ZXbE1cChU5U0Q",13,5,0.208012573584461
"98","HC7XYU669ZXbE1cChU5U0Q",13,5,0
"99","RMEzxhYfpnEsWlfozit_xw",52,2,-0.0901387818865997
"100","RMEzxhYfpnEsWlfozit_xw",32,4,0.0707106781186548
"101","hSU3MbB9Yu8MlybxfmABeg",21,3,-0.305505046330389
"102","hSU3MbB9Yu8MlybxfmABeg",20,2,-0.503115294937453
"103","hSU3MbB9Yu8MlybxfmABeg",13,2,0
"104","_6n27rKvvDiPzWjcF24onA",14,4,0
"105","qkDlRkNfrXE_4t2vMrTo0A",33,4,0
"106","EWJbWp3oOwDsv4Lo5eZWxw",10,4,0
"107","mY9tk1ZVMf9Zco9SaXMk6Q",20,3,0
"108","mY9tk1ZVMf9Zco9SaXMk6Q",22,2,0.106600358177805
"109","mY9tk1ZVMf9Zco9SaXMk6Q",25,2,-0.12
"110","mY9tk1ZVMf9Zco9SaXMk6Q",26,2,0.0784464540552736
"111","cKbPGglAjIGG6MeVy7n8XQ",14,1,0
"112","k7WRPbDd7rztjHcGGkEjlw",12,5,0
"113","k7WRPbDd7rztjHcGGkEjlw",24,4,-0.0510310363079829
"114","k7WRPbDd7rztjHcGGkEjlw",30,3,0.191702895126808
"115","OOaiDUh2zF3OmmzUeXKiGA",10,4,-0.158113883008419
"116","ODlST50VSMzUMd0kmDpQgw",16,1,0
"117","o75ipeJO4E0Pfvq39jwcQg",22,4,0
"118","K5jY2W5Q3eNnwssV5UZtow",29,5,-0.315682074900988
"119","K5jY2W5Q3eNnwssV5UZtow",46,4,0.40104212074132
"120","HgSsIF4PpESGUMu-rNPg0g",18,4,0.176776695296637
"121","2lt1N4CJ5nWf4dZTyTONhw",20,3,0
"122","0qsarzXaZau8REdE0rToxA",30,2,-0.0273861278752583
"123","qeJnMI5RmyJ2TZvkqvjn6Q",19,4,-0.0573539334676404
