"","business_id","word_count","stars","sentiment"
"1","hr0vxeTzlHx6fTpSSmu2AA",22,5,0.170560573084488
"2","eU_713ec6fTGNO4BegRaww",21,1,0.327326835353989
"3","eU_713ec6fTGNO4BegRaww",26,1,-0.098058067569092
"4","eU_713ec6fTGNO4BegRaww",6,5,0.32659863237109
"5","eU_713ec6fTGNO4BegRaww",8,3,0
"6","eU_713ec6fTGNO4BegRaww",22,4,0.277160931262294
"7","eU_713ec6fTGNO4BegRaww",16,1,0.3
"8","eU_713ec6fTGNO4BegRaww",24,2,0.204124145231932
"9","eU_713ec6fTGNO4BegRaww",15,2,0
"10","eU_713ec6fTGNO4BegRaww",19,4,0.13782150212274
"11","eU_713ec6fTGNO4BegRaww",23,2,0.0208514414057075
"12","eU_713ec6fTGNO4BegRaww",24,2,0.102062072615966
"13","eU_713ec6fTGNO4BegRaww",18,1,0.306412938514171
"14","epWC7CGRbNHkXM7G2ulYzQ",26,1,-0.11766968108291
"15","cTPdZ9Va0HCLESf5gNnXwA",12,3,0.259807621135332
"16","YgHp9MdZ1vVdYyMEro4TtQ",19,4,0
"17","bftSQN9eaE5EQBe3ZztN8Q",6,2,0.204124145231932
"18","fiRbomFAAtfTYOTTtnDUcA",24,4,-0.306186217847897
"19","r2BP0Irh63hqYUDSZd0ijQ",16,5,0.125
"20","r2BP0Irh63hqYUDSZd0ijQ",11,5,0.226133508433323
"21","nsw3tlB-hwz4KbPYcuaSww",15,5,0.0258198889747161
"22","qZZ8VU1Bk-xCruEAZNwm6A",5,5,0
"23","qZZ8VU1Bk-xCruEAZNwm6A",17,5,0
"24","CiNZmBtZRaRSXKjwun4R4A",12,2,0
"25","R7eLlAdeIYsxux_Vm0l5sg",6,2,0
"26","R7eLlAdeIYsxux_Vm0l5sg",24,5,0
"27","R7eLlAdeIYsxux_Vm0l5sg",55,2,0.134873682485772
"28","R7eLlAdeIYsxux_Vm0l5sg",26,2,0.302018848112803
"29","R7eLlAdeIYsxux_Vm0l5sg",35,5,1.00573356312693
"30","R7eLlAdeIYsxux_Vm0l5sg",15,5,0.387298334620742
"31","1YC7AbQMlNb5mLUlwwaa3w",15,4,0.129099444873581
"32","sbm0jmhWui8YrvFgxnJ4kQ",10,4,0.189736659610103
