"","business_id","word_count","stars","sentiment"
"1","J9f-9Prw2YVM-fiZqv2fmQ",33,5,0.304635897922471
"2","lpel3pRFAzlow7u2TJMz4Q",15,5,0.258198889747161
"3","Zja7ykq3icDzkN20XX6j1w",5,2,-0.223606797749979
"4","Zja7ykq3icDzkN20XX6j1w",36,2,0.281208333333333
"5","Zja7ykq3icDzkN20XX6j1w",11,1,0
"6","Zja7ykq3icDzkN20XX6j1w",30,4,-0.0456435464587638
"7","hr0vxeTzlHx6fTpSSmu2AA",16,3,-0.2218125
"8","hr0vxeTzlHx6fTpSSmu2AA",11,5,0
"9","hr0vxeTzlHx6fTpSSmu2AA",21,5,0.305505046330389
"10","7xHbnGo4MXFkBm6gYSu_xg",15,5,0
"11","7xHbnGo4MXFkBm6gYSu_xg",12,3,0.144337567297406
"12","7xHbnGo4MXFkBm6gYSu_xg",17,3,0.121267812518166
"13","7xHbnGo4MXFkBm6gYSu_xg",10,3,0
"14","7xHbnGo4MXFkBm6gYSu_xg",8,4,0.176776695296637
"15","7xHbnGo4MXFkBm6gYSu_xg",13,5,0.208012573584461
"16","7xHbnGo4MXFkBm6gYSu_xg",11,4,0.120604537831105
"17","7xHbnGo4MXFkBm6gYSu_xg",11,4,0
"18","7xHbnGo4MXFkBm6gYSu_xg",4,3,0.375
"19","7xHbnGo4MXFkBm6gYSu_xg",6,4,0.306186217847897
"20","7xHbnGo4MXFkBm6gYSu_xg",11,3,0
"21","7xHbnGo4MXFkBm6gYSu_xg",21,3,0.087287156094397
"22","7xHbnGo4MXFkBm6gYSu_xg",9,5,0.166666666666667
"23","7xHbnGo4MXFkBm6gYSu_xg",12,4,0.21650635094611
"24","7xHbnGo4MXFkBm6gYSu_xg",16,4,0.1875
"25","7xHbnGo4MXFkBm6gYSu_xg",21,4,0.327326835353989
"26","7xHbnGo4MXFkBm6gYSu_xg",21,4,-0.109108945117996
"27","7xHbnGo4MXFkBm6gYSu_xg",12,1,0
"28","7xHbnGo4MXFkBm6gYSu_xg",16,5,-0.0625
"29","7xHbnGo4MXFkBm6gYSu_xg",11,4,0
"30","7xHbnGo4MXFkBm6gYSu_xg",18,5,0.358267435801184
"31","7xHbnGo4MXFkBm6gYSu_xg",14,5,0.267261241912424
"32","7xHbnGo4MXFkBm6gYSu_xg",11,5,0.301511344577764
"33","7xHbnGo4MXFkBm6gYSu_xg",22,2,0
"34","7xHbnGo4MXFkBm6gYSu_xg",16,2,0
"35","7xHbnGo4MXFkBm6gYSu_xg",18,5,0
"36","7xHbnGo4MXFkBm6gYSu_xg",46,5,-0.0221162934232346
"37","7xHbnGo4MXFkBm6gYSu_xg",5,4,0
"38","7xHbnGo4MXFkBm6gYSu_xg",8,4,0
"39","7xHbnGo4MXFkBm6gYSu_xg",9,4,0
"40","7xHbnGo4MXFkBm6gYSu_xg",5,4,0
"41","7xHbnGo4MXFkBm6gYSu_xg",27,4,0.115470053837925
"42","7xHbnGo4MXFkBm6gYSu_xg",15,5,-0.258198889747161
"43","7xHbnGo4MXFkBm6gYSu_xg",14,1,0
"44","7xHbnGo4MXFkBm6gYSu_xg",11,1,0
"45","7xHbnGo4MXFkBm6gYSu_xg",25,4,0
"46","eU_713ec6fTGNO4BegRaww",6,5,0.32659863237109
"47","eU_713ec6fTGNO4BegRaww",8,3,0
"48","eU_713ec6fTGNO4BegRaww",11,3,0
"49","eU_713ec6fTGNO4BegRaww",75,4,0.251724717366677
"50","eU_713ec6fTGNO4BegRaww",37,4,0.180838886035893
"51","eU_713ec6fTGNO4BegRaww",4,2,0
"52","eU_713ec6fTGNO4BegRaww",6,2,0
"53","eU_713ec6fTGNO4BegRaww",34,5,0.28297266548514
"54","eU_713ec6fTGNO4BegRaww",19,4,0.13782150212274
"55","eU_713ec6fTGNO4BegRaww",23,2,0.0208514414057075
"56","epWC7CGRbNHkXM7G2ulYzQ",30,3,0.344608775763667
"57","epWC7CGRbNHkXM7G2ulYzQ",9,1,-0.166666666666667
"58","ZWq8Fq13JPDAqt7rPjSwcQ",12,3,-0.0721687836487032
"59","ZWq8Fq13JPDAqt7rPjSwcQ",8,4,0.318198051533946
"60","ZWq8Fq13JPDAqt7rPjSwcQ",6,4,0
"61","pWJoOfYUWSkro0WNxHspFg",13,5,0.166410058867569
"62","xXZw2v10FbaqRiibXhAhlg",18,2,0.176776695296637
"63","cTPdZ9Va0HCLESf5gNnXwA",10,5,0.177878118384471
"64","cTPdZ9Va0HCLESf5gNnXwA",19,4,0.114707866935281
"65","cTPdZ9Va0HCLESf5gNnXwA",6,4,0.244948974278318
"66","cTPdZ9Va0HCLESf5gNnXwA",12,2,-0.433012701892219
"67","cTPdZ9Va0HCLESf5gNnXwA",31,4,0.332269808749534
"68","cTPdZ9Va0HCLESf5gNnXwA",17,4,-0.25466240628815
"69","cTPdZ9Va0HCLESf5gNnXwA",18,4,0.176776695296637
"70","cTPdZ9Va0HCLESf5gNnXwA",22,4,0.91942808928357
"71","YgHp9MdZ1vVdYyMEro4TtQ",4,5,0.25
"72","JZEw18_OhSzFj0IfXF6v6Q",9,5,0.166666666666667
"73","JZEw18_OhSzFj0IfXF6v6Q",16,5,0
"74","eigkQ_PuRON8Se265NqQDQ",10,4,0.355914350651951
