"","business_id","word_count","stars","sentiment"
"1","J9f-9Prw2YVM-fiZqv2fmQ",24,3,0.0510310363079829
"2","J9f-9Prw2YVM-fiZqv2fmQ",22,3,-0.0533001790889026
"3","J9f-9Prw2YVM-fiZqv2fmQ",51,3,0.196039211763921
"4","J9f-9Prw2YVM-fiZqv2fmQ",25,4,0.25
"5","J9f-9Prw2YVM-fiZqv2fmQ",23,5,-0.0338835922842746
"6","J9f-9Prw2YVM-fiZqv2fmQ",27,5,-0.0288675134594813
"7","J9f-9Prw2YVM-fiZqv2fmQ",20,5,0.341000366568718
"8","J9f-9Prw2YVM-fiZqv2fmQ",6,5,0.204124145231932
"9","J9f-9Prw2YVM-fiZqv2fmQ",16,4,0.125
"10","J9f-9Prw2YVM-fiZqv2fmQ",11,4,0.327893587228318
"11","J9f-9Prw2YVM-fiZqv2fmQ",35,2,0.0676123403782813
"12","J9f-9Prw2YVM-fiZqv2fmQ",17,4,0.0606339062590832
"13","J9f-9Prw2YVM-fiZqv2fmQ",19,4,0.00458831467741123
"14","J9f-9Prw2YVM-fiZqv2fmQ",33,1,-0.0261116483933547
"15","J9f-9Prw2YVM-fiZqv2fmQ",12,3,0.331976404784035
"16","J9f-9Prw2YVM-fiZqv2fmQ",39,5,0
"17","J9f-9Prw2YVM-fiZqv2fmQ",63,2,0.0629940788348712
"18","J9f-9Prw2YVM-fiZqv2fmQ",6,1,0
"19","J9f-9Prw2YVM-fiZqv2fmQ",16,2,0.25
"20","J9f-9Prw2YVM-fiZqv2fmQ",11,4,0
"21","J9f-9Prw2YVM-fiZqv2fmQ",17,2,0.18190171877725
"22","J9f-9Prw2YVM-fiZqv2fmQ",15,1,0.484122918275927
"23","lpel3pRFAzlow7u2TJMz4Q",16,5,0.45
"24","lpel3pRFAzlow7u2TJMz4Q",12,3,0.21650635094611
"25","lpel3pRFAzlow7u2TJMz4Q",21,5,0.109108945117996
"26","lpel3pRFAzlow7u2TJMz4Q",4,2,0
"27","lpel3pRFAzlow7u2TJMz4Q",11,2,0
"28","lpel3pRFAzlow7u2TJMz4Q",14,4,0
"29","lpel3pRFAzlow7u2TJMz4Q",7,4,-0.188982236504614
"30","Zja7ykq3icDzkN20XX6j1w",15,2,0.0903696114115064
"31","Zja7ykq3icDzkN20XX6j1w",12,5,0.21650635094611
"32","Zja7ykq3icDzkN20XX6j1w",21,3,-0.109054390645437
"33","Zja7ykq3icDzkN20XX6j1w",24,5,0.663403472003777
"34","Zja7ykq3icDzkN20XX6j1w",20,3,0.42485291572496
"35","Zja7ykq3icDzkN20XX6j1w",34,2,0.154477350567115
"36","Zja7ykq3icDzkN20XX6j1w",11,4,0.391964747951093
"37","Zja7ykq3icDzkN20XX6j1w",12,4,0.23094010767585
"38","Zja7ykq3icDzkN20XX6j1w",8,4,0.530330085889911
"39","Zja7ykq3icDzkN20XX6j1w",4,4,0.375
"40","Zja7ykq3icDzkN20XX6j1w",32,5,0.459619407771256
"41","Zja7ykq3icDzkN20XX6j1w",28,4,0.340168025708305
"42","Zja7ykq3icDzkN20XX6j1w",18,3,0.0353553390593274
"43","Zja7ykq3icDzkN20XX6j1w",26,3,0.24514516892273
"44","Zja7ykq3icDzkN20XX6j1w",18,3,0.235702260395516
"45","Zja7ykq3icDzkN20XX6j1w",7,3,0
"46","Zja7ykq3icDzkN20XX6j1w",13,5,-0.155801417614761
"47","Zja7ykq3icDzkN20XX6j1w",27,3,-0.433012701892219
"48","Zja7ykq3icDzkN20XX6j1w",4,4,0.375
"49","Zja7ykq3icDzkN20XX6j1w",9,4,0.0833333333333333
"50","Zja7ykq3icDzkN20XX6j1w",20,4,0.167705098312484
