"","business_id","word_count","stars","sentiment"
"1","J9f-9Prw2YVM-fiZqv2fmQ",18,3,-0.117851130197758
"2","lpel3pRFAzlow7u2TJMz4Q",18,5,0.117851130197758
"3","lpel3pRFAzlow7u2TJMz4Q",22,4,0.106600358177805
"4","lpel3pRFAzlow7u2TJMz4Q",23,5,-0.125108648434245
"5","lpel3pRFAzlow7u2TJMz4Q",14,5,0
"6","lpel3pRFAzlow7u2TJMz4Q",18,5,0.117968981327956
"7","lpel3pRFAzlow7u2TJMz4Q",25,3,0.12
"8","lpel3pRFAzlow7u2TJMz4Q",28,4,0
"9","lpel3pRFAzlow7u2TJMz4Q",37,4,0.172495637430146
"10","lpel3pRFAzlow7u2TJMz4Q",19,5,0.206474160483506
"11","Zja7ykq3icDzkN20XX6j1w",15,2,0.0774596669241484
"12","Zja7ykq3icDzkN20XX6j1w",26,4,0.0882522608121828
"13","Zja7ykq3icDzkN20XX6j1w",10,4,0.189736659610103
"14","Zja7ykq3icDzkN20XX6j1w",21,4,0.29459415181859
"15","Zja7ykq3icDzkN20XX6j1w",16,4,0.05
"16","Zja7ykq3icDzkN20XX6j1w",12,4,-0.288675134594813
"17","Zja7ykq3icDzkN20XX6j1w",14,5,0.133630620956212
"18","Zja7ykq3icDzkN20XX6j1w",14,5,0
"19","hr0vxeTzlHx6fTpSSmu2AA",24,4,0.102062072615966
"20","hr0vxeTzlHx6fTpSSmu2AA",12,5,0
"21","hr0vxeTzlHx6fTpSSmu2AA",17,5,0
"22","hr0vxeTzlHx6fTpSSmu2AA",24,1,0.122474487139159
"23","hr0vxeTzlHx6fTpSSmu2AA",15,1,-0.0645497224367903
"24","hr0vxeTzlHx6fTpSSmu2AA",12,1,0
"25","hr0vxeTzlHx6fTpSSmu2AA",13,1,0.0277350098112615
"26","hr0vxeTzlHx6fTpSSmu2AA",12,4,0
"27","hr0vxeTzlHx6fTpSSmu2AA",19,4,0
"28","hr0vxeTzlHx6fTpSSmu2AA",9,5,0
"29","hr0vxeTzlHx6fTpSSmu2AA",18,5,0.530330085889911
"30","hr0vxeTzlHx6fTpSSmu2AA",20,1,0.402492235949962
"31","hr0vxeTzlHx6fTpSSmu2AA",10,3,0
"32","hr0vxeTzlHx6fTpSSmu2AA",10,5,0
"33","hr0vxeTzlHx6fTpSSmu2AA",14,5,0.200445931434318
"34","hr0vxeTzlHx6fTpSSmu2AA",24,4,0.122474487139159
"35","hr0vxeTzlHx6fTpSSmu2AA",15,4,-0.0645497224367903
"36","hr0vxeTzlHx6fTpSSmu2AA",12,4,0
"37","hr0vxeTzlHx6fTpSSmu2AA",13,4,0.0277350098112615
"38","hr0vxeTzlHx6fTpSSmu2AA",16,2,0.3875
"39","hr0vxeTzlHx6fTpSSmu2AA",8,1,0
"40","hr0vxeTzlHx6fTpSSmu2AA",11,1,0.180906806746658
"41","hr0vxeTzlHx6fTpSSmu2AA",16,3,0
"42","7xHbnGo4MXFkBm6gYSu_xg",16,3,-0.15
